index,source_digit,target_digit,final_probability
936,4,6,0.9996574521064758
937,4,1,0.9992955327033997
938,4,6,0.9997180700302124
939,4,8,0.9990053176879883
940,4,7,0.999000608921051
941,4,6,0.999282717704773
942,4,0,0.9994245767593384
943,4,7,0.9994667768478394
944,4,2,0.9996270537376404
945,4,7,0.9990031719207764
946,4,8,0.9992818236351013
947,4,6,0.9994137287139893
948,4,0,0.9995411038398743
949,4,3,0.9995502829551697
950,4,3,0.9994045495986938
951,4,7,0.9992468357086182
952,4,2,0.999375581741333
953,4,1,0.9999790787696838
954,4,7,0.9990081191062927
955,4,9,0.9997330904006958
956,4,1,0.99989253282547
957,4,0,0.9993157386779785
958,4,8,0.9990211725234985
959,4,0,0.9996427297592163
960,4,2,0.9994896054267883
961,4,9,0.9995919466018677
962,4,7,0.9992757439613342
963,4,8,0.9991815686225891
964,4,1,0.9998385310173035
965,4,9,0.9991551041603088
966,4,8,0.9990264177322388
967,4,9,0.9997801184654236
968,4,9,0.9990472793579102
969,4,6,0.9995765089988708
970,4,7,0.9990042448043823
971,4,5,0.9992333650588989
972,4,6,0.9991326928138733
973,4,1,0.9999215602874756
974,4,3,0.9997317790985107
975,4,2,0.9994519352912903
976,4,8,0.9990001320838928
977,4,1,0.9998112320899963
978,4,3,0.9998148083686829
979,4,8,0.9990502595901489
980,4,8,0.9990832805633545
981,4,1,0.9999616146087646
982,4,7,0.9990050196647644
983,4,2,0.9998749494552612
984,4,2,0.9997612833976746
985,4,5,0.9999637603759766
986,4,3,0.9996119141578674
987,4,0,0.9996393918991089
988,4,8,0.9990017414093018
989,4,6,0.9995970726013184
990,4,3,0.9996808767318726
991,4,8,0.9990007281303406
992,4,1,0.9999969005584717
993,4,1,0.9991130828857422
994,4,3,0.9991700053215027
995,4,6,0.9995220303535461
996,4,0,0.9992395639419556
997,4,0,0.9991374015808105
998,4,5,0.999920129776001
999,4,0,0.999082088470459
1000,4,0,0.9992201328277588
1001,4,1,0.9999579191207886
1002,4,9,0.9993733763694763
1003,4,9,0.9997175931930542
1004,4,9,0.9994134306907654
1005,4,5,0.9996227622032166
1006,4,3,0.9994324445724487
1007,4,7,0.9995230436325073
1008,4,5,0.9992203116416931
1009,4,6,0.9994454383850098
1010,4,7,0.9995286464691162
1011,4,2,0.9998382329940796
1012,4,8,0.9990002512931824
1013,4,0,0.9995335340499878
1014,4,6,0.9991537928581238
1015,4,2,0.999652624130249
1016,4,9,0.9992278814315796
1017,4,8,0.9990524649620056
1018,4,7,0.9990074038505554
1019,4,3,0.9990624785423279
1020,4,0,0.9994896650314331
1021,4,8,0.9990007281303406
1022,4,7,0.9990187883377075
1023,4,5,0.9998172521591187
1024,4,7,0.9993584752082825
1025,4,9,0.9993931651115417
1026,4,5,0.9999688267707825
1027,4,9,0.999319314956665
1028,4,9,0.9991123080253601
1029,4,9,0.9990102052688599
1030,4,9,0.9990097880363464
1031,4,0,0.9992260932922363
1032,4,1,0.9999674558639526
1033,4,1,0.9999793767929077
1034,4,2,0.9998264312744141
1035,4,5,0.9992738366127014
1036,4,9,0.9996170997619629
1037,4,6,0.9994068741798401
1038,4,0,0.9996033310890198
1039,4,3,0.9990009069442749
1040,4,7,0.9998940229415894
1041,4,6,0.9995325207710266
1042,4,8,0.9990012049674988
1043,4,6,0.9992042779922485
1044,4,3,0.9990162253379822
1045,4,1,0.9999523758888245
1046,4,1,0.9999988079071045
1047,4,7,0.9992520213127136
1048,4,0,0.9993225932121277
1049,4,9,0.9996488094329834
1050,4,2,0.9996700882911682
1051,4,9,0.9993533492088318
1052,4,5,0.9992079138755798
1053,4,5,0.9996227622032166
1054,4,7,0.999009907245636
1055,4,1,0.9995855093002319
1056,4,7,0.9996055364608765
1057,4,9,0.9992220401763916
1058,4,5,0.9996356964111328
1059,4,0,0.9996628165245056
1060,4,9,0.9992322325706482
1061,4,0,0.9995288848876953
1062,4,7,0.9990110993385315
1063,4,9,0.9990057349205017
1064,4,9,0.9991774559020996
1065,4,1,0.9999620914459229
1066,4,9,0.9991948008537292
1067,4,9,0.9995046854019165
1068,4,3,0.9999029636383057
1069,4,8,0.9990151524543762
1070,4,5,0.9992700219154358
1071,4,5,0.9993981122970581
1072,4,5,0.9994325041770935
1073,4,6,0.9995909929275513
1074,4,6,0.9990002512931824
1075,4,2,0.9990702867507935
1076,4,5,0.9990389943122864
1077,4,2,0.9995189309120178
1078,4,9,0.9991241097450256
1079,4,6,0.9991797804832458
1080,4,5,0.9993546009063721
1081,4,8,0.9993904232978821
1082,4,9,0.9993858933448792
1083,4,3,0.9990004897117615
1084,4,5,0.9993904829025269
1085,4,9,0.9990184903144836
1086,4,3,0.9990095496177673
1087,4,2,0.999794065952301
1088,4,5,0.9992597699165344
1089,4,7,0.9990304112434387
1090,4,0,0.9991548657417297
1091,4,1,0.9998417496681213
1092,4,9,0.9991381764411926
1093,4,2,0.9993464946746826
1094,4,0,0.9991212487220764
1095,4,7,0.999000608921051
1096,4,9,0.9994511008262634
1097,4,9,0.9990018010139465
1098,4,3,0.9992894530296326
1099,4,0,0.9992372989654541
1100,4,3,0.9991341829299927
1101,4,1,0.9998568296432495
1102,4,5,0.9995710253715515
1103,4,9,0.9993836283683777
1104,4,3,0.9993605017662048
1105,4,0,0.9994233846664429
1106,4,0,0.9991298317909241
1107,4,6,0.9990638494491577
1108,4,6,0.9995718598365784
1109,4,7,0.9990912675857544
1110,4,3,0.9995098114013672
1111,4,6,0.9996660351753235
1112,4,7,0.9990621209144592
1113,4,8,0.9990397691726685
1114,4,6,0.9994627833366394
1115,4,5,0.9999756813049316
1116,4,8,0.9990022778511047
1117,4,1,0.9997784495353699
1118,4,5,0.9992594718933105
1119,4,6,0.9994018077850342
1120,4,7,0.9990270733833313
1121,4,6,0.9992411136627197
1122,4,2,0.9991163611412048
1123,4,3,0.9995611310005188
1124,4,5,0.9992745518684387
1125,4,2,0.9993712306022644
1126,4,0,0.9994986057281494
1127,4,7,0.9990033507347107
1128,4,3,0.9995236396789551
1129,4,5,0.9995080232620239
1130,4,8,0.9990007281303406
1131,4,6,0.9990335702896118
1132,4,2,0.9995468258857727
1133,4,2,0.999075174331665
1134,4,7,0.9992483854293823
1135,4,8,0.9995344281196594
1136,4,1,0.9999470114707947
1137,4,2,0.9990489482879639
1138,4,9,0.999352753162384
1139,4,3,0.9996041655540466
1140,4,2,0.999212384223938
1141,4,2,0.9997043609619141
1142,4,6,0.9998323917388916
1143,4,3,0.9990093111991882
1144,4,1,0.9999995231628418
1145,4,6,0.9990002512931824
1146,4,3,0.999290406703949
1147,4,8,0.999075174331665
1148,4,9,0.999760627746582
1149,4,5,0.9991182088851929
1150,4,1,0.999873697757721
1151,4,9,0.9997849464416504
1152,4,3,0.9990149140357971
1153,4,0,0.9996835589408875
1154,4,1,0.9999583959579468
1155,4,6,0.9993470907211304
1156,4,6,0.9993588924407959
1157,4,8,0.9990096092224121
1158,4,3,0.999147891998291
1159,4,1,0.9998597502708435
1160,4,1,0.9999973177909851
1161,4,9,0.999036431312561
1162,4,2,0.9990002512931824
1163,4,1,0.9990273118019104
1164,4,0,0.9991984963417053
1165,4,6,0.9991292357444763
1166,4,3,0.9990013241767883
1167,4,5,0.9997343420982361
1168,4,5,0.9994617104530334
1169,4,2,0.9993069171905518
1170,4,5,0.9996658563613892
1171,4,6,0.9997418522834778
1172,4,3,0.9994686841964722
1173,4,5,0.9998769760131836
1174,4,6,0.9996315836906433
1175,4,1,0.9999940991401672
1176,4,8,0.9991392493247986
1177,4,7,0.9990031123161316
1178,4,1,0.9999639987945557
1179,4,1,0.999273955821991
1180,4,2,0.9993740916252136
1181,4,3,0.9998019337654114
1182,4,2,0.9992921352386475
1183,4,6,0.999394953250885
1184,4,0,0.9993013143539429
1185,4,3,0.9990015625953674
1186,4,2,0.9990285634994507
1187,4,6,0.9990079998970032
1188,4,6,0.9992246627807617
1189,4,2,0.9990447163581848
1190,4,7,0.9991090893745422
1191,4,3,0.9997226595878601
1192,4,3,0.9990727305412292
1193,4,7,0.9990964531898499
1194,4,1,0.9998072981834412
1195,4,6,0.9991371035575867
1196,4,2,0.9994322657585144
1197,4,5,0.9998722076416016
1198,4,8,0.9990009069442749
1199,4,2,0.9997837543487549
1200,4,8,0.9995090961456299
1201,4,9,0.9990007281303406
1202,4,1,0.9999564290046692
1203,4,2,0.9995718002319336
1204,4,1,0.9999085664749146
1205,4,0,0.9990063905715942
1206,4,1,0.9991564750671387
1207,4,5,0.9994836449623108
1208,4,9,0.9997162222862244
1209,4,7,0.9993964433670044
1210,4,9,0.999388575553894
1211,4,3,0.9990206956863403
1212,4,9,0.9990864992141724
1213,4,1,0.9998360872268677
1214,4,1,0.999995231628418
1215,4,8,0.9990004897117615
1216,4,0,0.9996640086174011
1217,4,2,0.9996176362037659
1218,4,0,0.999370813369751
1219,4,3,0.9990009069442749
1220,4,0,0.9992496967315674
1221,4,9,0.9994292855262756
1222,4,0,0.9997391104698181
1223,4,5,0.9990715384483337
1224,4,1,0.9990721940994263
1225,4,6,0.9995176196098328
1226,4,1,0.9999573230743408
1227,4,5,0.9999973773956299
1228,4,0,0.9992737174034119
1229,4,2,0.9994403719902039
1230,4,3,0.9998288154602051
1231,4,3,0.9999496340751648
1232,4,7,0.9990030527114868
1233,4,9,0.9997515082359314
1234,4,3,0.9992678165435791
1235,4,3,0.9993335008621216
1236,4,1,0.9999454021453857
1237,4,9,0.9993654489517212
1238,4,2,0.9997696280479431
1239,4,0,0.9995054602622986
1240,4,1,0.9997884631156921
1241,4,9,0.9991562366485596
1242,4,5,0.9999004602432251
1243,4,3,0.9990295171737671
1244,4,8,0.9990003705024719
1245,4,7,0.9994656443595886
1246,4,9,0.9991589188575745
1247,4,3,0.9991870522499084
1248,4,5,0.9991821050643921
1249,4,9,0.9990078806877136
1250,4,5,0.9998458623886108
1251,4,0,0.9997984170913696
1252,4,9,0.9997167587280273
1253,4,1,1.0
1254,4,2,0.9994522929191589
1255,4,2,0.9992457628250122
1256,4,8,0.999000608921051
1257,4,5,0.9992173314094543
1258,4,1,0.9997766613960266
1259,4,8,0.9990009069442749
1260,4,7,0.9995816946029663
1261,4,7,0.9990114569664001
1262,4,9,0.9996418952941895
1263,4,0,0.9994593858718872
1264,4,7,0.9990352392196655
1265,4,3,0.9994538426399231
1266,4,6,0.9990106225013733
1267,4,7,0.9990010261535645
1268,4,1,0.9994282126426697
1269,4,3,0.9993565678596497
1270,4,7,0.9991125464439392
1271,4,7,0.9995785355567932
1272,4,2,0.9996203184127808
1273,4,9,0.9993371367454529
1274,4,2,0.9996145367622375
1275,4,8,0.999000608921051
1276,4,8,0.9990002512931824
1277,4,9,0.9991351962089539
1278,4,7,0.9990014433860779
1279,4,0,0.9996486902236938
1280,4,6,0.9990252256393433
1281,4,5,0.9997736811637878
1282,4,2,0.9998659491539001
1283,4,3,0.9990222454071045
1284,4,6,0.9997621178627014
1285,4,9,0.9990053176879883
1286,4,1,0.9993816614151001
1287,4,5,0.9990308284759521
1288,4,2,0.9994744658470154
1289,4,8,0.9990168809890747
1290,4,6,0.9998371601104736
1291,4,6,0.9995144605636597
1292,4,3,0.999011754989624
1293,4,2,0.9991503953933716
1294,4,5,0.9994360208511353
1295,4,7,0.9990125894546509
1296,4,1,0.9990125298500061
1297,4,1,0.9996994733810425
1298,4,8,0.9990002512931824
1299,4,0,0.9993240833282471
1300,4,5,0.9998679161071777
1301,4,0,0.9992818236351013
1302,4,0,0.9995216727256775
1303,4,3,0.9994097948074341
1304,4,8,0.9991073608398438
1305,4,7,0.9990102052688599
1306,4,1,0.9996950030326843
1307,4,7,0.9990004897117615
1308,4,0,0.9996636509895325
1309,4,2,0.9991390109062195
1310,4,5,0.999791145324707
1311,4,8,0.9990023970603943
1312,4,7,0.9990039467811584
1313,4,1,0.9995043873786926
1314,4,0,0.9994850754737854
1315,4,0,0.9990898966789246
1316,4,1,0.9998993873596191
1317,4,6,0.9992297887802124
1318,4,0,0.9992484450340271
1319,4,6,0.99933260679245
1320,4,8,0.9990119338035583
1321,4,0,0.9996054768562317
1322,4,3,0.9990002512931824
1323,4,1,0.9999995231628418
1324,4,1,0.9998499751091003
1325,4,9,0.9995688199996948
1326,4,2,0.9997097849845886
1327,4,7,0.9990003705024719
1328,4,5,0.9991387724876404
1329,4,1,0.9999996423721313
1330,4,6,0.9994885921478271
1331,4,3,0.9990002512931824
1332,4,2,0.9997900128364563
1333,4,1,0.9998131990432739
1334,4,7,0.9991422891616821
1335,4,9,0.9997521042823792
1336,4,6,0.9999369978904724
1337,4,7,0.9990638494491577
1338,4,7,0.9990387558937073
1339,4,9,0.9991363286972046
1340,4,7,0.9990014433860779
1341,4,8,0.9990023970603943
1342,4,0,0.9992668032646179
1343,4,2,0.9992592930793762
1344,4,7,0.9991527795791626
1345,4,3,0.9991484880447388
1346,4,1,0.9996978044509888
1347,4,8,0.9990378618240356
1348,4,7,0.9992333054542542
1349,4,9,0.9992354512214661
1350,4,7,0.9990421533584595
1351,4,0,0.9995607733726501
1352,4,3,0.9991905093193054
1353,4,7,0.999426007270813
1354,4,5,0.9990879893302917
1355,4,8,0.9995378255844116
1356,4,6,0.9998300671577454
1357,4,6,0.9993001818656921
1358,4,1,0.999812662601471
1359,4,0,0.9994041323661804
1360,4,2,0.9991409182548523
1361,4,5,0.9990692138671875
1362,4,6,0.999683141708374
1363,4,6,0.999410092830658
1364,4,5,0.9992104768753052
1365,4,2,0.9993575215339661
1366,4,5,0.9998199343681335
1367,4,7,0.9994292259216309
1368,4,0,0.9993699193000793
1369,4,0,0.9996123909950256
1370,4,0,0.9996033310890198
1371,4,1,0.9997146725654602
1372,4,2,0.9999943375587463
1373,4,9,0.9994092583656311
1374,4,1,0.9999468326568604
1375,4,8,0.9990010261535645
1376,4,2,0.9990168213844299
1377,4,3,0.9990449547767639
1378,4,0,0.999407172203064
1379,4,5,0.9992206692695618
1380,4,8,0.9994060397148132
1381,4,3,0.999439537525177
1382,4,3,0.9991203546524048
1383,4,7,0.9990526437759399
1384,4,0,0.9990769028663635
1385,4,5,0.9994208812713623
1386,4,1,0.9994532465934753
1387,4,2,0.9990020394325256
1388,4,6,0.9995197653770447
1389,4,7,0.9995535016059875
1390,4,0,0.9993770122528076
1391,4,9,0.9992972016334534
1392,4,1,0.9991435408592224
1393,4,2,0.9998422861099243
1394,4,5,0.99967360496521
1395,4,3,0.9991563558578491
1396,4,2,0.9990832805633545
1397,4,3,0.9990031719207764
1398,4,7,0.9997264742851257
1399,4,8,0.9990015625953674
1400,4,8,0.9990003705024719
1401,4,2,0.9999828338623047
1402,4,2,0.9998053908348083
1403,4,8,0.9990001320838928
1404,4,5,0.9999539852142334
1405,4,5,0.9997642636299133
1406,4,9,0.9991905093193054
1407,4,0,0.9992462992668152
1408,4,9,0.9993189573287964
1409,4,2,0.999829113483429
1410,4,6,0.9990623593330383
1411,4,3,0.9992805123329163
1412,4,1,0.9999389052391052
1413,4,3,0.9990004897117615
1414,4,6,0.9994750618934631
1415,4,2,0.9990018010139465
1416,4,5,0.9997837543487549
1417,4,7,0.9990091323852539
1418,4,7,0.9990090727806091
1419,4,9,0.9991592168807983
1420,4,7,0.9994433522224426
1421,4,6,0.9991692304611206
1422,4,1,0.9998995661735535
1423,4,8,0.9990004897117615
1424,4,8,0.9993090033531189
1425,4,3,0.9990009069442749
1426,4,2,0.9997758269309998
1427,4,9,0.9990749955177307
1428,4,0,0.9991770386695862
1429,4,0,0.9993103742599487
1430,4,8,0.9991067051887512
1431,4,0,0.9996830224990845
1432,4,2,0.9993341565132141
1433,4,7,0.9991468191146851
1434,4,3,0.9990002512931824
1435,4,0,0.9995596408843994
1436,4,8,0.9990014433860779
1437,4,9,0.9990096092224121
1438,4,0,0.9993172287940979
1439,4,2,0.999077320098877
1440,4,8,0.9992740750312805
1441,4,0,0.9992160201072693
1442,4,0,0.9994675517082214
1443,4,8,0.9990004897117615
1444,4,6,0.9995176196098328
1445,4,8,0.9990015625953674
1446,4,7,0.9990044236183167
1447,4,9,0.99900883436203
1448,4,1,0.9994952082633972
1449,4,3,0.9990003705024719
1450,4,1,0.9998405575752258
1451,4,6,0.9994557499885559
1452,4,8,0.9990177154541016
1453,4,0,0.9995065331459045
1454,4,9,0.9992123246192932
1455,4,3,0.9990397691726685
1456,4,6,0.9994985461235046
1457,4,0,0.9990046620368958
1458,4,7,0.9990172386169434
1459,4,9,0.9996716976165771
1460,4,3,0.9990002512931824
1461,4,1,0.9992988109588623
1462,4,8,0.9990026354789734
1463,4,3,0.9992591738700867
1464,4,3,0.9992988109588623
1465,4,7,0.9992427825927734
1466,4,8,0.9990015625953674
1467,4,6,0.9996672868728638
1468,4,7,0.9990307092666626
1469,4,5,0.9999809265136719
1470,4,8,0.9990002512931824
1471,4,9,0.9990109801292419
1472,4,1,0.9999307990074158
1473,4,8,0.9990026354789734
1474,4,6,0.9995237588882446
1475,4,1,0.9999960064888
1476,4,5,0.999638020992279
1477,4,0,0.9993825554847717
1478,4,2,0.9991026520729065
1479,4,7,0.9990929365158081
1480,4,9,0.9991594552993774
1481,4,3,0.9991260170936584
1482,4,0,0.9994697570800781
1483,4,9,0.9998764991760254
1484,4,8,0.9990002512931824
1485,4,9,0.9992564916610718
1486,4,9,0.9994228482246399
1487,4,1,0.9997565746307373
1488,4,0,0.9993977546691895
1489,4,8,0.9990001320838928
1490,4,6,0.9991546273231506
1491,4,0,0.9995707869529724
1492,4,6,0.9994874596595764
1493,4,3,0.999995231628418
1494,4,8,0.9990001320838928
1495,4,2,0.9990109801292419
1496,4,2,0.9996059536933899
1497,4,5,0.9993554353713989
1498,4,5,0.9998796582221985
1499,4,3,0.9994674921035767
1500,4,6,0.999740719795227
1501,4,1,0.9999903440475464
1502,4,2,0.9990023970603943
1503,4,6,0.9990831017494202
1504,4,3,0.9990001320838928
1505,4,9,0.999267041683197
1506,4,3,0.9997178912162781
1507,4,2,0.9999182224273682
1508,4,6,0.9990615844726562
1509,4,8,0.9990028738975525
1510,4,5,0.9994028210639954
1511,4,2,0.9997155666351318
1512,4,8,0.9990166425704956
1513,4,7,0.9997087121009827
1514,4,1,0.9994122982025146
1515,4,9,0.9994975328445435
1516,4,5,0.9997521042823792
1517,4,1,1.0
1518,4,2,0.9996568560600281
1519,4,2,0.9990014433860779
1520,4,0,0.9997686743736267
1521,4,5,0.9998501539230347
1522,4,7,0.9990042448043823
1523,4,3,0.9998732805252075
1524,4,1,0.99947589635849
1525,4,1,0.9997035264968872
1526,4,6,0.999646782875061
1527,4,0,0.9992234706878662
1528,4,1,0.9995170831680298
1529,4,3,0.9992316365242004
1530,4,2,0.9995938539505005
1531,4,8,0.9992313981056213
1532,4,0,0.9990864992141724
1533,4,7,0.9990010261535645
1534,4,8,0.9990025162696838
1535,4,3,0.999113142490387
1536,4,9,0.9995583295822144
1537,4,0,0.999342679977417
1538,4,6,0.9992651343345642
1539,4,7,0.9990079998970032
1540,4,9,0.9995688796043396
1541,4,2,0.9994658827781677
1542,4,5,0.9995464086532593
1543,4,6,0.9998769760131836
1544,4,7,0.9990224838256836
1545,4,9,0.9991193413734436
1546,4,7,0.9991915822029114
1547,4,3,0.9990002512931824
1548,4,2,0.9998847842216492
1549,4,2,0.9996318817138672
1550,4,5,0.9999902248382568
1551,4,5,0.9997503757476807
1552,4,6,0.9992042779922485
1553,4,5,0.9997789263725281
1554,4,1,0.9995389580726624
1555,4,3,0.9990084767341614
1556,4,3,0.9990260004997253
1557,4,6,0.9996356964111328
1558,4,8,0.9990002512931824
1559,4,2,0.9994548559188843
1560,4,6,0.9990217089653015
1561,4,5,0.9995607733726501
1562,4,3,0.9995144009590149
1563,4,7,0.9990221858024597
1564,4,1,0.9999675750732422
1565,4,5,0.9994631409645081
1566,4,6,0.9991766214370728
1567,4,1,0.9997324347496033
1568,4,3,0.9999857544898987
1569,4,3,0.9990003705024719
1570,4,5,0.9992306232452393
1571,4,8,0.9990002512931824
1572,4,8,0.9990001320838928
1573,4,7,0.9990026354789734
1574,4,1,0.9999655485153198
1575,4,6,0.9990097880363464
1576,4,5,0.9993563294410706
1577,4,5,0.9990726113319397
1578,4,8,0.9990249872207642
1579,4,5,0.999997079372406
1580,4,7,0.9990001320838928
1581,4,2,0.9990988969802856
1582,4,0,0.9990648627281189
1583,4,2,0.9998481869697571
1584,4,6,0.9996617436408997
1585,4,3,0.9990100264549255
1586,4,5,0.9997343420982361
1587,4,0,0.9995212554931641
1588,4,1,0.9997602105140686
1589,4,9,0.9993818402290344
1590,4,8,0.9990009069442749
1591,4,1,0.9992285966873169
1592,4,2,0.9990692138671875
1593,4,1,0.9997215270996094
1594,4,5,0.9994416832923889
1595,4,3,0.9991887807846069
1596,4,6,0.999743640422821
1597,4,6,0.9996857643127441
1598,4,2,0.9990087151527405
1599,4,2,0.999525249004364
1600,4,9,0.999231219291687
1601,4,6,0.999359130859375
1602,4,7,0.9996305704116821
1603,4,5,0.9999673366546631
1604,4,1,0.9999966621398926
1605,4,6,0.9996763467788696
1606,4,3,0.9994317889213562
1607,4,6,0.9994707703590393
1608,4,6,0.999402642250061
1609,4,2,0.9990063905715942
1610,4,6,0.9991222620010376
1611,4,3,0.9993381500244141
1612,4,5,0.9991670846939087
1613,4,7,0.9990059733390808
1614,4,0,0.9995585680007935
1615,4,8,0.9991390109062195
1616,4,9,0.9990061521530151
1617,4,1,0.999323844909668
1618,4,7,0.999206006526947
1619,4,3,0.9991388916969299
1620,4,3,0.9992492198944092
1621,4,6,0.9995981454849243
1622,4,2,0.9992878437042236
1623,4,6,0.9995328187942505
1624,4,5,0.9997392892837524
1625,4,8,0.9991312026977539
1626,4,6,0.9992052912712097
1627,4,7,0.9990140795707703
1628,4,9,0.9995049834251404
1629,4,0,0.9990241527557373
1630,4,6,0.9998579025268555
1631,4,0,0.9995981454849243
1632,4,0,0.9994469881057739
1633,4,8,0.9990076422691345
1634,4,2,0.9997764825820923
1635,4,0,0.9995142221450806
1636,4,1,0.9997337460517883
1637,4,1,0.9999750256538391
1638,4,1,0.9999840259552002
1639,4,8,0.9993168115615845
1640,4,0,0.9997711181640625
1641,4,9,0.9998382329940796
1642,4,0,0.999388575553894
1643,4,0,0.9994192123413086
1644,4,8,0.9992050528526306
1645,4,2,0.9996557831764221
1646,4,6,0.9996999502182007
1647,4,3,0.9990605115890503
1648,4,9,0.9992554783821106
1649,4,2,0.9992675185203552
1650,4,9,0.9991762042045593
1651,4,5,0.9993114471435547
1652,4,9,0.999420166015625
1653,4,7,0.999263346195221
1654,4,9,0.9992284178733826
1655,4,1,0.9999725818634033
1656,4,3,0.9998675584793091
1657,4,0,0.9996272921562195
1658,4,5,0.9990729689598083
1659,4,7,0.9994403719902039
1660,4,0,0.9994982481002808
1661,4,2,0.999013364315033
1662,4,0,0.9994661211967468
1663,4,6,0.9990996718406677
1664,4,8,0.9993506073951721
1665,4,5,0.9993312358856201
1666,4,8,0.9990002512931824
1667,4,9,0.9990109801292419
1668,4,5,0.9999761581420898
1669,4,8,0.9990136623382568
1670,4,1,0.9995383024215698
1671,4,9,0.9992032051086426
1672,4,6,0.9993375539779663
1673,4,7,0.9992465972900391
1674,4,3,0.9990003705024719
1675,4,8,0.999129593372345
1676,4,3,0.9991665482521057
1677,4,3,0.9992484450340271
1678,4,1,0.9999973773956299
1679,4,2,0.9997040033340454
1680,4,0,0.9992876648902893
1681,4,9,0.9990065693855286
1682,4,3,0.9990002512931824
1683,4,8,0.9990007281303406
1684,4,2,0.9999128580093384
1685,4,6,0.9993323087692261
1686,4,8,0.9990004897117615
1687,4,8,0.9990009665489197
1688,4,8,0.9990038275718689
1689,4,1,0.9993910789489746
1690,4,0,0.9993944764137268
1691,4,1,0.9993100762367249
1692,4,8,0.9990295171737671
1693,4,0,0.999151885509491
1694,4,3,0.9990041255950928
1695,4,5,0.9994354844093323
1696,4,0,0.9993428587913513
1697,4,0,0.9996416568756104
1698,4,7,0.999904215335846
1699,4,6,0.9992606043815613
1700,4,2,0.9994699358940125
1701,4,6,0.9990007281303406
1702,4,9,0.999029278755188
1703,4,3,0.9990759491920471
1704,4,1,0.9999535083770752
1705,4,3,0.9995740056037903
1706,4,2,0.9996444582939148
1707,4,8,0.9991165399551392
1708,4,2,0.9997339844703674
1709,4,1,0.9997439384460449
1710,4,3,0.9996680021286011
1711,4,6,0.9991106986999512
1712,4,8,0.9990702867507935
1713,4,3,0.9990009069442749
1714,4,7,0.9992948770523071
1715,4,9,0.9992324709892273
1716,4,7,0.9990735054016113
1717,4,1,0.9999991059303284
1718,4,8,0.9990001320838928
1719,4,7,0.9995698928833008
1720,4,8,0.999000608921051
1721,4,7,0.9996603727340698
1722,4,8,0.9990018010139465
1723,4,0,0.9991007447242737
1724,4,9,0.9991778135299683
1725,4,0,0.9995718002319336
1726,4,0,0.9990267753601074
1727,4,8,0.9990003705024719
1728,4,3,0.999000608921051
1729,4,8,0.9990014433860779
1730,4,2,0.9998215436935425
1731,4,5,0.9994266033172607
1732,4,6,0.9996951818466187
1733,4,3,0.9990007281303406
1734,4,6,0.999104380607605
1735,4,3,0.999388575553894
1736,4,0,0.9993278980255127
1737,4,1,0.9999993443489075
1738,4,1,0.9999847412109375
1739,4,3,0.9992464780807495
1740,4,1,0.9999830722808838
1741,4,0,0.9993885159492493
1742,4,9,0.9992387294769287
1743,4,3,0.9990546107292175
1744,4,7,0.9990125298500061
1745,4,0,0.9997612833976746
1746,4,7,0.9991406202316284
1747,4,6,0.9992403984069824
1748,4,5,0.9996361136436462
1749,4,7,0.9990020394325256
1750,4,0,0.9994860291481018
1751,4,3,0.9996777772903442
1752,4,3,0.9991457462310791
1753,4,7,0.9995191097259521
1754,4,8,0.9990442991256714
1755,4,0,0.9993979334831238
1756,4,8,0.9990044236183167
1757,4,9,0.9996641874313354
1758,4,0,0.9997234344482422
1759,4,5,0.9999709725379944
1760,4,9,0.9993293285369873
1761,4,2,0.9992333650588989
1762,4,5,0.999923586845398
1763,4,3,0.9990002512931824
1764,4,6,0.9995332956314087
1765,4,5,0.9990386962890625
1766,4,9,0.9990028738975525
1767,4,6,0.9994720816612244
1768,4,1,0.9997840523719788
1769,4,8,0.9990009069442749
1770,4,6,0.9994632601737976
1771,4,2,0.9995146989822388
1772,4,3,0.9995414018630981
1773,4,6,0.9993716478347778
1774,4,6,0.9991665482521057
1775,4,1,0.9990978240966797
1776,4,5,0.9990537762641907
1777,4,1,0.9998490810394287
1778,4,1,0.9995620846748352
1779,4,5,0.9992668032646179
1780,4,6,0.9992601275444031
1781,4,7,0.9991410374641418
1782,4,6,0.9992809891700745
1783,4,9,0.9994268417358398
1784,4,8,0.9990010261535645
1785,4,8,0.9991400837898254
1786,4,5,0.99992436170578
1787,4,6,0.9991704225540161
1788,4,6,0.9997720122337341
1789,4,8,0.9990863800048828
1790,4,9,0.999369204044342
1791,4,5,0.9998961687088013
1792,4,0,0.9992405772209167
1793,4,0,0.9992659091949463
1794,4,9,0.9991999864578247
1795,4,5,0.9999943971633911
1796,4,2,0.9990002512931824
1797,4,0,0.9990198612213135
1798,4,5,0.9990662336349487
1799,4,8,0.9990003705024719
1800,4,2,0.9995423555374146
1801,4,1,0.9999997615814209
1802,4,1,0.9999997615814209
1803,4,0,0.9995713829994202
1804,4,3,0.9998102784156799
1805,4,0,0.9996507167816162
1806,4,2,0.999657154083252
1807,4,9,0.9993245005607605
1808,4,8,0.9990002512931824
1809,4,7,0.9993780851364136
1810,4,8,0.9990001320838928
1811,4,2,0.9997803568840027
1812,4,2,0.9999123811721802
1813,4,7,0.9990350008010864
1814,4,9,0.9993658661842346
1815,4,7,0.9990009069442749
1816,4,8,0.9990363121032715
1817,4,0,0.9992061853408813
1818,4,2,0.9995144009590149
